,complaint,total,home_count,admit_count,home_pp,admit_pp
18136,?hi,1,0.0,1.0,0.0,1.0
18138,re eval abcess,1,0.0,1.0,0.0,1.0
18139,doe/ekg changes,1,0.0,1.0,0.0,1.0
18142,abdominal pain/lethargy,1,0.0,1.0,0.0,1.0
18143,fistula leaking,1,0.0,1.0,0.0,1.0
18148,combative/dementia,1,0.0,1.0,0.0,1.0
18149,alert mental status,1,0.0,1.0,0.0,1.0
18150,mvc/ped struck,1,0.0,1.0,0.0,1.0
18152,w/d,1,0.0,1.0,0.0,1.0
18155,pain s/p biopsy,1,0.0,1.0,0.0,1.0
18156,elevated creat.,1,0.0,1.0,0.0,1.0
18157,lethargy s/p fall,1,0.0,1.0,0.0,1.0
18165,diahrrea/rectal bleeding,1,0.0,1.0,0.0,1.0
18167,infection around catheter,1,0.0,1.0,0.0,1.0
18169,urinary frequency and thirst,1,0.0,1.0,0.0,1.0
18172,fx pelvis,1,0.0,1.0,0.0,1.0
18173,right arm/leg movements,1,0.0,1.0,0.0,1.0
18174,increased edema,1,0.0,1.0,0.0,1.0
18180,l quad pain,1,0.0,1.0,0.0,1.0
18186,dialysis catheter out,1,0.0,1.0,0.0,1.0
18187,+ trop.,1,0.0,1.0,0.0,1.0
18188,l cheeck swelling/r thigh,1,0.0,1.0,0.0,1.0
18193,left facial droop and ext weakness,1,0.0,1.0,0.0,1.0
18196,numb and burning hands,1,0.0,1.0,0.0,1.0
18201,l lip cellulitis,1,0.0,1.0,0.0,1.0
18202,slurred speech ,1,0.0,1.0,0.0,1.0
18204,"vag,rectal bleeding",1,0.0,1.0,0.0,1.0
18205,bilateral le weakness,1,0.0,1.0,0.0,1.0
18207,c1 fx-___ pt,1,0.0,1.0,0.0,1.0
18209,s/p fall - unstable gait,1,0.0,1.0,0.0,1.0
18214,bile leak/ perf tx,1,0.0,1.0,0.0,1.0
18217,ileostomy bleeding,1,0.0,1.0,0.0,1.0
18221,hypothermia/tachy,1,0.0,1.0,0.0,1.0
18224,foot drop/falls/unintentional wt loss,1,0.0,1.0,0.0,1.0
18226,headache/vomiting,1,0.0,1.0,0.0,1.0
18229,spine mass,1,0.0,1.0,0.0,1.0
18230,weakness/detox,1,0.0,1.0,0.0,1.0
18232,ruq/back pain,1,0.0,1.0,0.0,1.0
18234,abdomianl pain,1,0.0,1.0,0.0,1.0
18235,fever/?confusion,1,0.0,1.0,0.0,1.0
18238,aortic aneuysm,1,0.0,1.0,0.0,1.0
18240,nausea/hyperglycemia,1,0.0,1.0,0.0,1.0
18244,cellulitis to legs,1,0.0,1.0,0.0,1.0
18246,abd ttp,1,0.0,1.0,0.0,1.0
18253,b arm dvt,1,0.0,1.0,0.0,1.0
18255,cough/congestion/sob,1,0.0,1.0,0.0,1.0
18257,headache/photphobia,1,0.0,1.0,0.0,1.0
18259,skin lesions/lupus,1,0.0,1.0,0.0,1.0
18260,"chest pain,ekg changes",1,0.0,1.0,0.0,1.0
18261,drain placement,1,0.0,1.0,0.0,1.0
18264,fall  l4  fx,1,0.0,1.0,0.0,1.0
18270,si/hopelessness,1,0.0,1.0,0.0,1.0
18274,hypotension lethargy,1,0.0,1.0,0.0,1.0
18276,"cough,n/v",1,0.0,1.0,0.0,1.0
18277,infx ___s sepsis,1,0.0,1.0,0.0,1.0
18278,___ /paranoid/?od,1,0.0,1.0,0.0,1.0
18279,hemorrhagic cyst mass,1,0.0,1.0,0.0,1.0
18280,s/p fall/nausea,1,0.0,1.0,0.0,1.0
18282,l facial and arm numbness,1,0.0,1.0,0.0,1.0
18283,low mg,1,0.0,1.0,0.0,1.0
18285,multiple stab wound to head ,1,0.0,1.0,0.0,1.0
18294,code stroke eval,1,0.0,1.0,0.0,1.0
18297,bil knee redness/pain,1,0.0,1.0,0.0,1.0
18298,s.p fall,1,0.0,1.0,0.0,1.0
18300,abnomral labs,1,0.0,1.0,0.0,1.0
18302,pe/dyspnea,1,0.0,1.0,0.0,1.0
18303,swelling to jaw,1,0.0,1.0,0.0,1.0
18304,pain weak,1,0.0,1.0,0.0,1.0
18305,right leg ulcerations,1,0.0,1.0,0.0,1.0
18310,increased gas,1,0.0,1.0,0.0,1.0
18312,"cp,low sat",1,0.0,1.0,0.0,1.0
18316,r leg pain and swelling,1,0.0,1.0,0.0,1.0
18318,fever and ha,1,0.0,1.0,0.0,1.0
18320,black material,1,0.0,1.0,0.0,1.0
18330,for paracentesis,1,0.0,1.0,0.0,1.0
18331,elbow dislocation,1,0.0,1.0,0.0,1.0
18333,left flank/hip pain,1,0.0,1.0,0.0,1.0
18334,right  metatarsal pain and pneumonia,1,0.0,1.0,0.0,1.0
18337,confusion fever,1,0.0,1.0,0.0,1.0
18338,prolapsed ileostomy,1,0.0,1.0,0.0,1.0
18339,angina/low hct,1,0.0,1.0,0.0,1.0
18345,clot atrium,1,0.0,1.0,0.0,1.0
18346,inc weakness,1,0.0,1.0,0.0,1.0
18348,?line infection,1,0.0,1.0,0.0,1.0
18350,rle swelling/sob,1,0.0,1.0,0.0,1.0
18353,"mvc,facial trauma",1,0.0,1.0,0.0,1.0
18355,cp x 1 week ,1,0.0,1.0,0.0,1.0
18356,right leg and foot pain,1,0.0,1.0,0.0,1.0
18357,myositis,1,0.0,1.0,0.0,1.0
18358,left arm pain at picc line site,1,0.0,1.0,0.0,1.0
18366,impaled chest wall,1,0.0,1.0,0.0,1.0
18368,increased somnolence,1,0.0,1.0,0.0,1.0
18369,facial swelling and pain,1,0.0,1.0,0.0,1.0
18370,tachy/hypotensive,1,0.0,1.0,0.0,1.0
18371,umbillical hernia,1,0.0,1.0,0.0,1.0
18372,l frontal bleed,1,0.0,1.0,0.0,1.0
18373,tremulous episode,1,0.0,1.0,0.0,1.0
18380,"s/p fall,sdh",1,0.0,1.0,0.0,1.0
18386,defib fire cp,1,0.0,1.0,0.0,1.0
18388,m.s.changes,1,0.0,1.0,0.0,1.0
18392,abnormal chest ct,1,0.0,1.0,0.0,1.0
18398,___/erratic behavior,1,0.0,1.0,0.0,1.0
18399,rash/n/v,1,0.0,1.0,0.0,1.0
18400,preg/vomitting,1,0.0,1.0,0.0,1.0
18402,needs ct scan  transfer,1,0.0,1.0,0.0,1.0
18403,obstructed airway,1,0.0,1.0,0.0,1.0
18404,+ blood culture today,1,0.0,1.0,0.0,1.0
18411,t tube check,1,0.0,1.0,0.0,1.0
18415,upper extremity shakes,1,0.0,1.0,0.0,1.0
18420,abd/pancreatic mass,1,0.0,1.0,0.0,1.0
18421,abnl labs ?ercp,1,0.0,1.0,0.0,1.0
18422,bilat le weakness/edema,1,0.0,1.0,0.0,1.0
18424,pelvic injury,1,0.0,1.0,0.0,1.0
18425,recall  abnormal labs ,1,0.0,1.0,0.0,1.0
18428,alt ms/s/p fall,1,0.0,1.0,0.0,1.0
18433,uti s/s/ back pain,1,0.0,1.0,0.0,1.0
18434,report combative,1,0.0,1.0,0.0,1.0
18437,right sided face and neck pain,1,0.0,1.0,0.0,1.0
18442,abd pain- r side,1,0.0,1.0,0.0,1.0
18444,pelvic abd pain,1,0.0,1.0,0.0,1.0
18447,syncopal episode with fall,1,0.0,1.0,0.0,1.0
18452,"+bc,chemo pt",1,0.0,1.0,0.0,1.0
18455,small toe black,1,0.0,1.0,0.0,1.0
18457,resp distress- intubated,1,0.0,1.0,0.0,1.0
18458,bicyclist vs truck,1,0.0,1.0,0.0,1.0
18464,black/blue eyes,1,0.0,1.0,0.0,1.0
18466,seeking eval/help,1,0.0,1.0,0.0,1.0
18467,shaking/swollen liver,1,0.0,1.0,0.0,1.0
18468,n/ abd pain,1,0.0,1.0,0.0,1.0
18469,pulm embolus,1,0.0,1.0,0.0,1.0
18470,abd extravasation,1,0.0,1.0,0.0,1.0
18473,left foot cold,1,0.0,1.0,0.0,1.0
18480,seizure type activity,1,0.0,1.0,0.0,1.0
18483,double vision/vertigo,1,0.0,1.0,0.0,1.0
18493,lightheaded/ chills,1,0.0,1.0,0.0,1.0
18495,s/p vomiting,1,0.0,1.0,0.0,1.0
18497,right foot pain and drainage/redness,1,0.0,1.0,0.0,1.0
18499,new leukemia ,1,0.0,1.0,0.0,1.0
18500,dyspnea/ili,1,0.0,1.0,0.0,1.0
18501,etoh/fall off chair,1,0.0,1.0,0.0,1.0
18504,clot in iliac vein,1,0.0,1.0,0.0,1.0
18505,surg wounf eval,1,0.0,1.0,0.0,1.0
18512,transfr fx sternum t12,1,0.0,1.0,0.0,1.0
18514,back pain and leg swelling,1,0.0,1.0,0.0,1.0
18515,^ sz activity,1,0.0,1.0,0.0,1.0
18516,numbness right side,1,0.0,1.0,0.0,1.0
18517,ivda,1,0.0,1.0,0.0,1.0
18518,diffculty ambulating,1,0.0,1.0,0.0,1.0
18519,coliti,1,0.0,1.0,0.0,1.0
18520,abdominal pain/coffee ground emesis,1,0.0,1.0,0.0,1.0
18527,cp/n/v,1,0.0,1.0,0.0,1.0
18528,ped/bicyle struck,1,0.0,1.0,0.0,1.0
18530,r/o fever/neutropenia,1,0.0,1.0,0.0,1.0
18532,fall/cord edema,1,0.0,1.0,0.0,1.0
18533,fever/facial pressure,1,0.0,1.0,0.0,1.0
18535,referral to service,1,0.0,1.0,0.0,1.0
18537,bil le pain,1,0.0,1.0,0.0,1.0
18538,confusion/renal insuff,1,0.0,1.0,0.0,1.0
18539,period of unresponsiveness,1,0.0,1.0,0.0,1.0
18542,inr 6,1,0.0,1.0,0.0,1.0
18543,"hematuria,nausea",1,0.0,1.0,0.0,1.0
18544,discomfort,1,0.0,1.0,0.0,1.0
18546,rt. hip pain,1,0.0,1.0,0.0,1.0
18550,knee and elbow pain,1,0.0,1.0,0.0,1.0
18558,status eplipticus,1,0.0,1.0,0.0,1.0
18559,numbness tingling right foot and hand,1,0.0,1.0,0.0,1.0
18561,r leg and arm numbness,1,0.0,1.0,0.0,1.0
18562,word-finding difficulty,1,0.0,1.0,0.0,1.0
18563,pna and cellulitis,1,0.0,1.0,0.0,1.0
18565,vomiting s/p whipple,1,0.0,1.0,0.0,1.0
18569,respiratotry distress,1,0.0,1.0,0.0,1.0
18570,headache/cough,1,0.0,1.0,0.0,1.0
18571,feels weak. luq pain,1,0.0,1.0,0.0,1.0
18572,allergic reaction to blood??,1,0.0,1.0,0.0,1.0
18573,vent dependant,1,0.0,1.0,0.0,1.0
18574,wants help,1,0.0,1.0,0.0,1.0
18575,retrosternal abscess,1,0.0,1.0,0.0,1.0
18579,r great toe discoloration,1,0.0,1.0,0.0,1.0
18580,hot dog in esophagus,1,0.0,1.0,0.0,1.0
18581,fx l ankle,1,0.0,1.0,0.0,1.0
18585,fall/back c/p,1,0.0,1.0,0.0,1.0
18587,"ha,fever",1,0.0,1.0,0.0,1.0
18588,fever abd pain tx,1,0.0,1.0,0.0,1.0
18589,right eye pain s/p shot,1,0.0,1.0,0.0,1.0
18591,change from ms,1,0.0,1.0,0.0,1.0
18592,dyspnea/rash,1,0.0,1.0,0.0,1.0
18593,room spinning/ms,1,0.0,1.0,0.0,1.0
18595,difficulty swallowing ,1,0.0,1.0,0.0,1.0
18598,eu critical /unable to ambulate,1,0.0,1.0,0.0,1.0
18601,hypotension/___,1,0.0,1.0,0.0,1.0
18602,"transfer,?plaque rupture",1,0.0,1.0,0.0,1.0
18603,testicular pain x 4 days,1,0.0,1.0,0.0,1.0
18604,cough weakness,1,0.0,1.0,0.0,1.0
18605,blk stool weak,1,0.0,1.0,0.0,1.0
18609,bleeding varices,1,0.0,1.0,0.0,1.0
18610,?unresponsive episode,1,0.0,1.0,0.0,1.0
18611,l4fx,1,0.0,1.0,0.0,1.0
18612,code steim,1,0.0,1.0,0.0,1.0
18613,resolved visual changes/ elevated trop,1,0.0,1.0,0.0,1.0
18615,right hip pain after fall,1,0.0,1.0,0.0,1.0
18616,chest pain to left shoulder blade.,1,0.0,1.0,0.0,1.0
18618,mvc-xiphoid fx,1,0.0,1.0,0.0,1.0
18620,r lateral cp,1,0.0,1.0,0.0,1.0
18621,s/p speech difficulty,1,0.0,1.0,0.0,1.0
18622,mvc femur fx,1,0.0,1.0,0.0,1.0
18623,pariental head bleed,1,0.0,1.0,0.0,1.0
18624,mvc s/p syncope,1,0.0,1.0,0.0,1.0
18625,? pe/tachy,1,0.0,1.0,0.0,1.0
18626,left facial pain;neck swelling,1,0.0,1.0,0.0,1.0
18627,r kneepain,1,0.0,1.0,0.0,1.0
18628,mitral valve,1,0.0,1.0,0.0,1.0
18629,bilateral retinal detachment,1,0.0,1.0,0.0,1.0
18631,fever/post transplant,1,0.0,1.0,0.0,1.0
18633,"""for neurology""",1,0.0,1.0,0.0,1.0
18634,pain/cancer,1,0.0,1.0,0.0,1.0
18637,r ankle pain/fall,1,0.0,1.0,0.0,1.0
18638,gun shot wound to head,1,0.0,1.0,0.0,1.0
18643,syncope /wpw,1,0.0,1.0,0.0,1.0
18645,"cough,leg edema",1,0.0,1.0,0.0,1.0
18648,l  leg infection,1,0.0,1.0,0.0,1.0
18652,c/p/dyspnea,1,0.0,1.0,0.0,1.0
18656,fx r hip.,1,0.0,1.0,0.0,1.0
18659,intubuated transfer,1,0.0,1.0,0.0,1.0
18664,body aches/weakness,1,0.0,1.0,0.0,1.0
18670,abd fistula,1,0.0,1.0,0.0,1.0
18672,rigours,1,0.0,1.0,0.0,1.0
18673,pulm edema /sob,1,0.0,1.0,0.0,1.0
18674,jump from vehicle,1,0.0,1.0,0.0,1.0
18676,eu critical/cardiac arrest,1,0.0,1.0,0.0,1.0
18679,new dm,1,0.0,1.0,0.0,1.0
18680,involuntary jerking,1,0.0,1.0,0.0,1.0
18681,c1c2 fx,1,0.0,1.0,0.0,1.0
18684,bloody stools/pelvic abcess,1,0.0,1.0,0.0,1.0
18686,"dizziness,dyspnea",1,0.0,1.0,0.0,1.0
18688,new onset atrial flutter,1,0.0,1.0,0.0,1.0
18689,lle infx/abscess,1,0.0,1.0,0.0,1.0
18690,fever/confusion,1,0.0,1.0,0.0,1.0
18693,neuro defecits,1,0.0,1.0,0.0,1.0
18694,palpitations/dizzy,1,0.0,1.0,0.0,1.0
18696,syncope  s/p fall ,1,0.0,1.0,0.0,1.0
18698,near-syncopy,1,0.0,1.0,0.0,1.0
18699,right tibial plateau fracture,1,0.0,1.0,0.0,1.0
18700,falling to left,1,0.0,1.0,0.0,1.0
18702,ascites transfer,1,0.0,1.0,0.0,1.0
18704,non-verbal /breakdown,1,0.0,1.0,0.0,1.0
18706,rapid af transfer,1,0.0,1.0,0.0,1.0
18707,jaundice/elevated lft's,1,0.0,1.0,0.0,1.0
18709,tachypneic,1,0.0,1.0,0.0,1.0
18710,pulsating ear,1,0.0,1.0,0.0,1.0
18711,"diahrrea,aki",1,0.0,1.0,0.0,1.0
18712,chest pain /cough,1,0.0,1.0,0.0,1.0
18715,egg retrieval/abd pain,1,0.0,1.0,0.0,1.0
18716,lethargic/off balance,1,0.0,1.0,0.0,1.0
18717,left hip swelling,1,0.0,1.0,0.0,1.0
18718,unresponsive /l arm flaccid,1,0.0,1.0,0.0,1.0
18720,haemetemsis,1,0.0,1.0,0.0,1.0
18725,fever sz,1,0.0,1.0,0.0,1.0
18726,abd pain and vomtiing p ercp,1,0.0,1.0,0.0,1.0
18729,abd abscesses/pancreatitis,1,0.0,1.0,0.0,1.0
18730,nausea/low sat ,1,0.0,1.0,0.0,1.0
18734,r hand wound,1,0.0,1.0,0.0,1.0
18735,r knee sepsis,1,0.0,1.0,0.0,1.0
18737,abnl bx,1,0.0,1.0,0.0,1.0
18742,inability to tolerate po,1,0.0,1.0,0.0,1.0
18744,encephalitis,1,0.0,1.0,0.0,1.0
18749,cant sleep or breathe,1,0.0,1.0,0.0,1.0
18750,fever ili,1,0.0,1.0,0.0,1.0
18752,s/p mvc/ rib pain,1,0.0,1.0,0.0,1.0
18757,h/a and left leg pain,1,0.0,1.0,0.0,1.0
18760,renal stent,1,0.0,1.0,0.0,1.0
18761,s/p fall w/ sdh,1,0.0,1.0,0.0,1.0
18763,sob with exercion,1,0.0,1.0,0.0,1.0
18765,? aortic disection,1,0.0,1.0,0.0,1.0
18767,right tib/fib fracture,1,0.0,1.0,0.0,1.0
18771,pancreatitis  flare,1,0.0,1.0,0.0,1.0
18775,abn cta,1,0.0,1.0,0.0,1.0
18777,abnormal mri??,1,0.0,1.0,0.0,1.0
18778,?intestinal blockage,1,0.0,1.0,0.0,1.0
18779,'not feeling her legs',1,0.0,1.0,0.0,1.0
18780,code stroke s/p tpa,1,0.0,1.0,0.0,1.0
18782,ischemic stroke,1,0.0,1.0,0.0,1.0
18783,resolved lightheadedness,1,0.0,1.0,0.0,1.0
18784,hypotensive-transfer,1,0.0,1.0,0.0,1.0
18786,hypothermic/hypoglycemic,1,0.0,1.0,0.0,1.0
18790,peritoneal bleed,1,0.0,1.0,0.0,1.0
18795,r cheek pain,1,0.0,1.0,0.0,1.0
18797,s/p fall  ,1,0.0,1.0,0.0,1.0
18798,?syncope vs sz + si,1,0.0,1.0,0.0,1.0
18800,b/l arm pain,1,0.0,1.0,0.0,1.0
18803,? change ms,1,0.0,1.0,0.0,1.0
18804,arterial clot left leg,1,0.0,1.0,0.0,1.0
18805,hct drop ,1,0.0,1.0,0.0,1.0
18813,t7 fx,1,0.0,1.0,0.0,1.0
18818,s/p fall/abdominal pain,1,0.0,1.0,0.0,1.0
18819,low back pain/blistering,1,0.0,1.0,0.0,1.0
18820,/ psychosis,1,0.0,1.0,0.0,1.0
18821,vomiting /weak/dizzy,1,0.0,1.0,0.0,1.0
18824,r foot injury-callback,1,0.0,1.0,0.0,1.0
18831,sbo/transfer,1,0.0,1.0,0.0,1.0
18836,bleeding from post op wound,1,0.0,1.0,0.0,1.0
18840,port malfunction,1,0.0,1.0,0.0,1.0
18841,neruo eval,1,0.0,1.0,0.0,1.0
18843,? l eye cellulitis,1,0.0,1.0,0.0,1.0
18844,g/j tube problem,1,0.0,1.0,0.0,1.0
18845,knee/ankle pain,1,0.0,1.0,0.0,1.0
18846,right cheek swelling/vomiting,1,0.0,1.0,0.0,1.0
18851,ongoing ms changes,1,0.0,1.0,0.0,1.0
18854,ble edema/sob,1,0.0,1.0,0.0,1.0
18857,?stroke,1,0.0,1.0,0.0,1.0
18859,l flank area pain,1,0.0,1.0,0.0,1.0
18860,sob fever,1,0.0,1.0,0.0,1.0
18863,chf/edema,1,0.0,1.0,0.0,1.0
18866,r foot bruising,1,0.0,1.0,0.0,1.0
18867,increased ascites,1,0.0,1.0,0.0,1.0
18871,stabbed,1,0.0,1.0,0.0,1.0
18878,hypoxia/pna/flu,1,0.0,1.0,0.0,1.0
18879,transfer fall ,1,0.0,1.0,0.0,1.0
18881,face/arm numbness,1,0.0,1.0,0.0,1.0
18884,"88-92%sat,cp",1,0.0,1.0,0.0,1.0
18887,episodic tachycardia,1,0.0,1.0,0.0,1.0
18889,r/o tuberculosis,1,0.0,1.0,0.0,1.0
18897,fall?ich,1,0.0,1.0,0.0,1.0
18899, cp,1,0.0,1.0,0.0,1.0
18905,___- excessive juice intake,1,0.0,1.0,0.0,1.0
18906,lue redness,1,0.0,1.0,0.0,1.0
18909,s/p fever,1,0.0,1.0,0.0,1.0
18910,?asp pnx,1,0.0,1.0,0.0,1.0
18911,left hand pains,1,0.0,1.0,0.0,1.0
18912,abd pain 36weeks,1,0.0,1.0,0.0,1.0
18915,___ acting bizarre,1,0.0,1.0,0.0,1.0
18919,"abd pain,",1,0.0,1.0,0.0,1.0
18920,post arrrest,1,0.0,1.0,0.0,1.0
18924,renal faliure,1,0.0,1.0,0.0,1.0
18925,drug ingestion/etoh,1,0.0,1.0,0.0,1.0
18926,cough/tachycardia,1,0.0,1.0,0.0,1.0
18927,left pneumothorax,1,0.0,1.0,0.0,1.0
18929,ludwig's angina,1,0.0,1.0,0.0,1.0
18931,abnormal lab/ worsening creatinine,1,0.0,1.0,0.0,1.0
18932,?peritonitis,1,0.0,1.0,0.0,1.0
18943,r/o infectious process,1,0.0,1.0,0.0,1.0
18944,rapd hr,1,0.0,1.0,0.0,1.0
18945,facial droop/cp,1,0.0,1.0,0.0,1.0
18948,weak x 1 hr,1,0.0,1.0,0.0,1.0
18952,cellullitis,1,0.0,1.0,0.0,1.0
18954,fever/bilateral leg infection,1,0.0,1.0,0.0,1.0
18957,inc'd ascites &dehydration,1,0.0,1.0,0.0,1.0
18963,sob and dizziness,1,0.0,1.0,0.0,1.0
18965,bilat subdurals,1,0.0,1.0,0.0,1.0
18967,fall out 2nd story window,1,0.0,1.0,0.0,1.0
18969,right hand weakness/unsteady gait,1,0.0,1.0,0.0,1.0
18971,rue swelling/? abscess/fever,1,0.0,1.0,0.0,1.0
18973,esrd/fistula placement,1,0.0,1.0,0.0,1.0
18975,tired/indigestion,1,0.0,1.0,0.0,1.0
18976,malpositioned nj tube,1,0.0,1.0,0.0,1.0
18980,rib fx s/p mvc,1,0.0,1.0,0.0,1.0
18984,fall/   loc,1,0.0,1.0,0.0,1.0
18989,fall/ lbp,1,0.0,1.0,0.0,1.0
18990,bil leg weakness/hypotension,1,0.0,1.0,0.0,1.0
18992,s/p subdural,1,0.0,1.0,0.0,1.0
18993,abnormal mri read,1,0.0,1.0,0.0,1.0
18996,/ appears intox,1,0.0,1.0,0.0,1.0
18997,throat tightness anxiety,1,0.0,1.0,0.0,1.0
18998,right leg swelling/pain,1,0.0,1.0,0.0,1.0
18999,n/v post dialysis,1,0.0,1.0,0.0,1.0
19000,s/p arguement,1,0.0,1.0,0.0,1.0
19003,needs foley cath,1,0.0,1.0,0.0,1.0
19004,atered ms,1,0.0,1.0,0.0,1.0
19005,stabing,1,0.0,1.0,0.0,1.0
19007,dislocated l ulnar,1,0.0,1.0,0.0,1.0
19009,ruq pain/fever,1,0.0,1.0,0.0,1.0
19016,r/o cord injury,1,0.0,1.0,0.0,1.0
19020,lung cancer,1,0.0,1.0,0.0,1.0
19022,concern for ptx,1,0.0,1.0,0.0,1.0
19029,usa,1,0.0,1.0,0.0,1.0
19030,altered ms/hypoglycemia,1,0.0,1.0,0.0,1.0
19031,rt hand infection,1,0.0,1.0,0.0,1.0
19033,abnormal lft,1,0.0,1.0,0.0,1.0
19036,dizziness near syncope,1,0.0,1.0,0.0,1.0
19037,r lung lesion,1,0.0,1.0,0.0,1.0
19038,n/v abn labs,1,0.0,1.0,0.0,1.0
19040,frontal head bleed,1,0.0,1.0,0.0,1.0
19041,r clotted avf,1,0.0,1.0,0.0,1.0
19043,abdominal  discomfort,1,0.0,1.0,0.0,1.0
19044,"abd pain,sob",1,0.0,1.0,0.0,1.0
19047,dog bite/arm fx,1,0.0,1.0,0.0,1.0
19050,question infection,1,0.0,1.0,0.0,1.0
19053,fever hx sepsis,1,0.0,1.0,0.0,1.0
19055,recent sdh,1,0.0,1.0,0.0,1.0
19057,testicular cellulitis,1,0.0,1.0,0.0,1.0
19058,"abd pain,ascites transfer",1,0.0,1.0,0.0,1.0
19060,gtube leaking,1,0.0,1.0,0.0,1.0
19061,"""i just don't feel right""",1,0.0,1.0,0.0,1.0
19066,chf/ edema,1,0.0,1.0,0.0,1.0
19067,resolved confusion,1,0.0,1.0,0.0,1.0
19072,pain to g tube site,1,0.0,1.0,0.0,1.0
19075,chron's exacerbation,1,0.0,1.0,0.0,1.0
19076,dvt right leg,1,0.0,1.0,0.0,1.0
19079,chest pain. cold,1,0.0,1.0,0.0,1.0
19080,dislodged nephrectomy tube,1,0.0,1.0,0.0,1.0
19082,abd pain/h/a/cold sweats,1,0.0,1.0,0.0,1.0
19084,lymphoma eval,1,0.0,1.0,0.0,1.0
19086,pulmonary eval,1,0.0,1.0,0.0,1.0
19087,le edema/chf,1,0.0,1.0,0.0,1.0
19090,abcess to labia,1,0.0,1.0,0.0,1.0
19091,afib/left shoulder pain,1,0.0,1.0,0.0,1.0
19092,extensive pelvic/leg dvt,1,0.0,1.0,0.0,1.0
19096,broken back,1,0.0,1.0,0.0,1.0
19098,weakness/cp,1,0.0,1.0,0.0,1.0
19099,anemia/htn,1,0.0,1.0,0.0,1.0
19104,s/p liver biopsy + hematoma,1,0.0,1.0,0.0,1.0
19105,defib fired off,1,0.0,1.0,0.0,1.0
19107,sternotomy wire removal,1,0.0,1.0,0.0,1.0
19108,aphassia,1,0.0,1.0,0.0,1.0
19111,blurred vision-resolved,1,0.0,1.0,0.0,1.0
19112,alter ms,1,0.0,1.0,0.0,1.0
19113,l  tib   fib  fx,1,0.0,1.0,0.0,1.0
19114,droop/weakness,1,0.0,1.0,0.0,1.0
19120,left tib/fib injury,1,0.0,1.0,0.0,1.0
19121,unable to urinate well,1,0.0,1.0,0.0,1.0
19123,abnormal speech,1,0.0,1.0,0.0,1.0
19125,right thigh/hip pain,1,0.0,1.0,0.0,1.0
19127,left heel drainage,1,0.0,1.0,0.0,1.0
19128,melena/jaundiced,1,0.0,1.0,0.0,1.0
19129,lvad pain,1,0.0,1.0,0.0,1.0
19131,decreased loc,1,0.0,1.0,0.0,1.0
19134,needs factor 9,1,0.0,1.0,0.0,1.0
19136,rollover mvc,1,0.0,1.0,0.0,1.0
19142,"swelling and pain post op,neck and chest pain",1,0.0,1.0,0.0,1.0
19145,aneurysm/no sz,1,0.0,1.0,0.0,1.0
19147,eu/critical fall,1,0.0,1.0,0.0,1.0
19148,device eval,1,0.0,1.0,0.0,1.0
19149,worsening neuropathy,1,0.0,1.0,0.0,1.0
19150,new c2 lesion,1,0.0,1.0,0.0,1.0
19153,"r knee pain,swelling",1,0.0,1.0,0.0,1.0
19154,right eye visual changes with ha,1,0.0,1.0,0.0,1.0
19155,foot   pain,1,0.0,1.0,0.0,1.0
19156,septic right ankle,1,0.0,1.0,0.0,1.0
19161,motorcycle collision,1,0.0,1.0,0.0,1.0
19162,new dx ca,1,0.0,1.0,0.0,1.0
19164,l hip pain s/p fall,1,0.0,1.0,0.0,1.0
19165,balance disturbance,1,0.0,1.0,0.0,1.0
19166,slow speech,1,0.0,1.0,0.0,1.0
19167,catatonia,1,0.0,1.0,0.0,1.0
19168,swallowed pen cap and ?battery,1,0.0,1.0,0.0,1.0
19170,confused and combative,1,0.0,1.0,0.0,1.0
19172,unabe to ambulate,1,0.0,1.0,0.0,1.0
19173,s/p neuro sx,1,0.0,1.0,0.0,1.0
19174,r/o pericarditis,1,0.0,1.0,0.0,1.0
19175,sob/prod cough,1,0.0,1.0,0.0,1.0
19181,vertigo with back pain,1,0.0,1.0,0.0,1.0
19184,abnormal labs/low hct,1,0.0,1.0,0.0,1.0
19185,irreg heart rhythm,1,0.0,1.0,0.0,1.0
19188,unable to acess fistula,1,0.0,1.0,0.0,1.0
19189,transfer cholangitis,1,0.0,1.0,0.0,1.0
19190,trauma consult,1,0.0,1.0,0.0,1.0
19193,heartburn/sob,1,0.0,1.0,0.0,1.0
19198,dislocated right ankle,1,0.0,1.0,0.0,1.0
19202,r/o gangrene,1,0.0,1.0,0.0,1.0
19203,weakness /hypertension,1,0.0,1.0,0.0,1.0
19204,j  tube   eval,1,0.0,1.0,0.0,1.0
19205,transfer neuro,1,0.0,1.0,0.0,1.0
19208,cerebral aneurysum,1,0.0,1.0,0.0,1.0
19209,bloody drainage s/p wipple procedure,1,0.0,1.0,0.0,1.0
19210,post ictal ,1,0.0,1.0,0.0,1.0
19211,r/o perf'd appendix,1,0.0,1.0,0.0,1.0
19216,"headache,back pain",1,0.0,1.0,0.0,1.0
19219,bilat thigh hematomas,1,0.0,1.0,0.0,1.0
19221,s/p fall pelvic fx,1,0.0,1.0,0.0,1.0
19224,tremors/head bleed ,1,0.0,1.0,0.0,1.0
19225,bilat le swelling/back pain,1,0.0,1.0,0.0,1.0
19226,hd line d/c,1,0.0,1.0,0.0,1.0
19228,20  ft fall,1,0.0,1.0,0.0,1.0
