,complaint,total,home_count,admit_count,home_pp,admit_pp
15930,mass l cheek,1,1.0,0.0,1.0,0.0
15931,ostmoy eval,1,1.0,0.0,1.0,0.0
15933,bl,1,1.0,0.0,1.0,0.0
15934,"abd pain,pelvic pain",1,1.0,0.0,1.0,0.0
15935,body feels like it's burning,1,1.0,0.0,1.0,0.0
15936,"weak,dizzy",1,1.0,0.0,1.0,0.0
15937,colostomy bag leak,1,1.0,0.0,1.0,0.0
15938,swelling to mouth,1,1.0,0.0,1.0,0.0
15940,lip eval/swelling,1,1.0,0.0,1.0,0.0
15943,abnormal pulse rate,1,1.0,0.0,1.0,0.0
15944,vaginal bleeding ,1,1.0,0.0,1.0,0.0
15946,left leg reddness/pain,1,1.0,0.0,1.0,0.0
15947,cp/chest heaviness x2months,1,1.0,0.0,1.0,0.0
15948,bil leg weakness/dizzy,1,1.0,0.0,1.0,0.0
15952,"""seizure like activity""",1,1.0,0.0,1.0,0.0
15953,neck and back sore,1,1.0,0.0,1.0,0.0
15954,ili/chills/h/a,1,1.0,0.0,1.0,0.0
15956,lip contusion,1,1.0,0.0,1.0,0.0
15958,h/a /r side defecit,1,1.0,0.0,1.0,0.0
15959,ap/n/v,1,1.0,0.0,1.0,0.0
15960,abnormal ct scans,1,1.0,0.0,1.0,0.0
15961,abd fullness,1,1.0,0.0,1.0,0.0
15962,redness at incision site,1,1.0,0.0,1.0,0.0
15963,skin sores,1,1.0,0.0,1.0,0.0
15964,land laceration,1,1.0,0.0,1.0,0.0
15965,bleeding from neck,1,1.0,0.0,1.0,0.0
15966,fever/n/v/d,1,1.0,0.0,1.0,0.0
15973,ili cough/diaphoretic,1,1.0,0.0,1.0,0.0
15975,r 3rd digit fb,1,1.0,0.0,1.0,0.0
15982,laceration l ear,1,1.0,0.0,1.0,0.0
15985,bodyaches/fever,1,1.0,0.0,1.0,0.0
15986,stool eval,1,1.0,0.0,1.0,0.0
15991,lac left leg,1,1.0,0.0,1.0,0.0
15992,l 4th finger pain,1,1.0,0.0,1.0,0.0
15996,loss of vision right eye,1,1.0,0.0,1.0,0.0
15998,pain surgical site,1,1.0,0.0,1.0,0.0
16000,detached retina,1,1.0,0.0,1.0,0.0
16003, ha/htn,1,1.0,0.0,1.0,0.0
16004,lump right ear,1,1.0,0.0,1.0,0.0
16005,avulsion t thumb,1,1.0,0.0,1.0,0.0
16006,cysts on neck,1,1.0,0.0,1.0,0.0
16010,needs place to go,1,1.0,0.0,1.0,0.0
16011,nausea/loss of appetite ,1,1.0,0.0,1.0,0.0
16012,requesting plastic surgeon,1,1.0,0.0,1.0,0.0
16013,foot and wrist swelling,1,1.0,0.0,1.0,0.0
16017,l shoulder pain with nausea,1,1.0,0.0,1.0,0.0
16018,unable to walk/appears intox,1,1.0,0.0,1.0,0.0
16019,right eye drainage,1,1.0,0.0,1.0,0.0
16021,head presure,1,1.0,0.0,1.0,0.0
16022,exposure to std,1,1.0,0.0,1.0,0.0
16023,r   wrist   pain,1,1.0,0.0,1.0,0.0
16025,left flank pain/groin pain,1,1.0,0.0,1.0,0.0
16026,lump on back,1,1.0,0.0,1.0,0.0
16027,nasal lac/swelling,1,1.0,0.0,1.0,0.0
16029,testicular,1,1.0,0.0,1.0,0.0
16031,erythema right foot,1,1.0,0.0,1.0,0.0
16032,right leg and foot burn,1,1.0,0.0,1.0,0.0
16033,rue swelling/s/p humerus fx,1,1.0,0.0,1.0,0.0
16034,radiation,1,1.0,0.0,1.0,0.0
16036,vomiting x 4 days,1,1.0,0.0,1.0,0.0
16037,malodorous urine,1,1.0,0.0,1.0,0.0
16040,"ankle,foot edema",1,1.0,0.0,1.0,0.0
16041,blurred vision/renal colic,1,1.0,0.0,1.0,0.0
16042,l rib/chest pain,1,1.0,0.0,1.0,0.0
16043,abnl menses,1,1.0,0.0,1.0,0.0
16047,bilat eyelid redness,1,1.0,0.0,1.0,0.0
16049,s/p ingestion,1,1.0,0.0,1.0,0.0
16050,evelated lft's,1,1.0,0.0,1.0,0.0
16051,fb sensation throat,1,1.0,0.0,1.0,0.0
16052,etoh / uncooperative,1,1.0,0.0,1.0,0.0
16053,chest pain x 2days,1,1.0,0.0,1.0,0.0
16059,lips and facial swelling,1,1.0,0.0,1.0,0.0
16060,speech disturbance,1,1.0,0.0,1.0,0.0
16062,ear lac/___ transfer,1,1.0,0.0,1.0,0.0
16063,lathergic,1,1.0,0.0,1.0,0.0
16064,right groin pain/back pain,1,1.0,0.0,1.0,0.0
16065,r wrist eccymosis/pain,1,1.0,0.0,1.0,0.0
16069,"""my doctor told me to come in""",1,1.0,0.0,1.0,0.0
16073,to knee pain,1,1.0,0.0,1.0,0.0
16075,lump under l arm,1,1.0,0.0,1.0,0.0
16078,dialysis cath leaking,1,1.0,0.0,1.0,0.0
16080,weakness/palps s/p hookah ing,1,1.0,0.0,1.0,0.0
16083,suprapubic tube replacement,1,1.0,0.0,1.0,0.0
16084,needs scripts ,1,1.0,0.0,1.0,0.0
16086,n/v wound  eval,1,1.0,0.0,1.0,0.0
16087,s/p chemical exposure,1,1.0,0.0,1.0,0.0
16088,? pregnancy,1,1.0,0.0,1.0,0.0
16090,ily/conjunctivitis,1,1.0,0.0,1.0,0.0
16091,"rib pain,preg",1,1.0,0.0,1.0,0.0
16092,hyerglycemia,1,1.0,0.0,1.0,0.0
16098,ruq abdominal cramping,1,1.0,0.0,1.0,0.0
16102,etoh/altered ms,1,1.0,0.0,1.0,0.0
16103,s/p mvc  ,1,1.0,0.0,1.0,0.0
16104,dizziness after hitting head,1,1.0,0.0,1.0,0.0
16105,rt back pain,1,1.0,0.0,1.0,0.0
16106,right jaw tingling,1,1.0,0.0,1.0,0.0
16107,fb in arm,1,1.0,0.0,1.0,0.0
16108,abd pain/ams,1,1.0,0.0,1.0,0.0
16110,rectal spotting,1,1.0,0.0,1.0,0.0
16112,painful lt ankle,1,1.0,0.0,1.0,0.0
16113,post op ha,1,1.0,0.0,1.0,0.0
16114,mid left abd pain,1,1.0,0.0,1.0,0.0
16117,requesting prophylaxis,1,1.0,0.0,1.0,0.0
16118,infecetd bug bite,1,1.0,0.0,1.0,0.0
16119,ha/stiff neck ,1,1.0,0.0,1.0,0.0
16122,sob/syncope,1,1.0,0.0,1.0,0.0
16124,wants suboxone refill,1,1.0,0.0,1.0,0.0
16125,obstructive right kidney stone,1,1.0,0.0,1.0,0.0
16126,vision change both eyes ,1,1.0,0.0,1.0,0.0
16127,chills/h/a,1,1.0,0.0,1.0,0.0
16128,shoulder,1,1.0,0.0,1.0,0.0
16129,h/a/confusion,1,1.0,0.0,1.0,0.0
16131,dizzy after smoking,1,1.0,0.0,1.0,0.0
16133,sob/constipation,1,1.0,0.0,1.0,0.0
16137,right shin laceration,1,1.0,0.0,1.0,0.0
16138,right facial lump,1,1.0,0.0,1.0,0.0
16140,pain left hip,1,1.0,0.0,1.0,0.0
16142,spinal eval,1,1.0,0.0,1.0,0.0
16143,body aches/cp,1,1.0,0.0,1.0,0.0
16144,left leg/back pain,1,1.0,0.0,1.0,0.0
16147,weakness/near syncope,1,1.0,0.0,1.0,0.0
16148,unable to hear,1,1.0,0.0,1.0,0.0
16150,left ___ ___,1,1.0,0.0,1.0,0.0
16151,abcess tooth,1,1.0,0.0,1.0,0.0
16152,left arm pins/needles,1,1.0,0.0,1.0,0.0
16153,high risk pregnancy,1,1.0,0.0,1.0,0.0
16154,lump l groin,1,1.0,0.0,1.0,0.0
16155,right foot pain s/p fall,1,1.0,0.0,1.0,0.0
16165,pta with ear pain,1,1.0,0.0,1.0,0.0
16166,wic removal,1,1.0,0.0,1.0,0.0
16169,bilat eye irritation,1,1.0,0.0,1.0,0.0
16172,___ cell,1,1.0,0.0,1.0,0.0
16175,left knee swelling and pain,1,1.0,0.0,1.0,0.0
16177,soer throat,1,1.0,0.0,1.0,0.0
16178,de sat,1,1.0,0.0,1.0,0.0
16183,needs xray,1,1.0,0.0,1.0,0.0
16184,cp/toothache,1,1.0,0.0,1.0,0.0
16185,s/p fall left shoulder pain,1,1.0,0.0,1.0,0.0
16189,r flank pain/abd pain,1,1.0,0.0,1.0,0.0
16190,5mm pca aneurysm,1,1.0,0.0,1.0,0.0
16192,knee/hip pain,1,1.0,0.0,1.0,0.0
16194,staple removal/left leg and back pain,1,1.0,0.0,1.0,0.0
16195,?fb to eye,1,1.0,0.0,1.0,0.0
16196,refusing dialysis,1,1.0,0.0,1.0,0.0
16198,allergic reaction ?,1,1.0,0.0,1.0,0.0
16199,right wrist discomfort,1,1.0,0.0,1.0,0.0
16200,chest pains s/p endoscopy,1,1.0,0.0,1.0,0.0
16202,hematuria/clots,1,1.0,0.0,1.0,0.0
16203,swollen upper lip,1,1.0,0.0,1.0,0.0
16204,sinusitis,1,1.0,0.0,1.0,0.0
16206,abnormal ct/mri,1,1.0,0.0,1.0,0.0
16207,bigemeny/cp/dizziness,1,1.0,0.0,1.0,0.0
16209,dizzy room spinning,1,1.0,0.0,1.0,0.0
16210,___- stomach cramps,1,1.0,0.0,1.0,0.0
16211,kicked by a horse,1,1.0,0.0,1.0,0.0
16212,cough/chest pain,1,1.0,0.0,1.0,0.0
16213,left cp and left arm pain,1,1.0,0.0,1.0,0.0
16216,request med refills,1,1.0,0.0,1.0,0.0
16219,consti[pation,1,1.0,0.0,1.0,0.0
16220,non-healing wound,1,1.0,0.0,1.0,0.0
16223,bleeding s/p tonsilectomy,1,1.0,0.0,1.0,0.0
16224,+ mono,1,1.0,0.0,1.0,0.0
16228,left foot bruise/rash,1,1.0,0.0,1.0,0.0
16230,fall  r hip hematoma,1,1.0,0.0,1.0,0.0
16231,s/p fall/pain in right groin,1,1.0,0.0,1.0,0.0
16232,ha/neck pain - call back,1,1.0,0.0,1.0,0.0
16234,fever/abd bloating,1,1.0,0.0,1.0,0.0
16235,lower extremetie weakness,1,1.0,0.0,1.0,0.0
16237,weakness / pain,1,1.0,0.0,1.0,0.0
16238,left arm tingling/facial numbness,1,1.0,0.0,1.0,0.0
16239,numbness right side of face,1,1.0,0.0,1.0,0.0
16240,ketamine ingestion,1,1.0,0.0,1.0,0.0
16242,right back/leg pain,1,1.0,0.0,1.0,0.0
16243,heroin use/aggitated,1,1.0,0.0,1.0,0.0
16244,facial swelling ecchymosis fall,1,1.0,0.0,1.0,0.0
16245,iud/cramping,1,1.0,0.0,1.0,0.0
16247,r arm boil,1,1.0,0.0,1.0,0.0
16248,r 2 digit tip crush inj,1,1.0,0.0,1.0,0.0
16249,chin wound,1,1.0,0.0,1.0,0.0
16250,"right ear ""clogged""",1,1.0,0.0,1.0,0.0
16251,"""maddness""",1,1.0,0.0,1.0,0.0
16252,head bleed/fx,1,1.0,0.0,1.0,0.0
16253,abnormal lab values/weakness,1,1.0,0.0,1.0,0.0
16254,called back with ? hip fx,1,1.0,0.0,1.0,0.0
16257,tingling left arm,1,1.0,0.0,1.0,0.0
16259,"uti,flank pain",1,1.0,0.0,1.0,0.0
16263,avg redness/swelling,1,1.0,0.0,1.0,0.0
16265,burning all over body,1,1.0,0.0,1.0,0.0
16267,r sided lip numbness,1,1.0,0.0,1.0,0.0
16269,rt  flank pain. ,1,1.0,0.0,1.0,0.0
16270,sitting at bus stop,1,1.0,0.0,1.0,0.0
16272,dehydration; ___,1,1.0,0.0,1.0,0.0
16273,right lung pain,1,1.0,0.0,1.0,0.0
16274,s/p fall/abd pain,1,1.0,0.0,1.0,0.0
16277,sptting up blood,1,1.0,0.0,1.0,0.0
16279,l thumb/index finger injury,1,1.0,0.0,1.0,0.0
16281,"headache,abd pain",1,1.0,0.0,1.0,0.0
16283,tongue swelling ,1,1.0,0.0,1.0,0.0
16284,r thumbtip swelling,1,1.0,0.0,1.0,0.0
16285,ili/asthma,1,1.0,0.0,1.0,0.0
16286,rt testicular pain,1,1.0,0.0,1.0,0.0
16288,r ear abcess,1,1.0,0.0,1.0,0.0
16289,"ili,asthma",1,1.0,0.0,1.0,0.0
16292,cp/ l arm pain,1,1.0,0.0,1.0,0.0
16293,htn/___ hb,1,1.0,0.0,1.0,0.0
16295,allergic rxn to hair color,1,1.0,0.0,1.0,0.0
16296,rib pain/mvc,1,1.0,0.0,1.0,0.0
16298,ingrown toenail ,1,1.0,0.0,1.0,0.0
16302,blood/mucus in stool,1,1.0,0.0,1.0,0.0
16303,diarrhea s/p chemo,1,1.0,0.0,1.0,0.0
16304,migrane x2 weeks,1,1.0,0.0,1.0,0.0
16305,l finger jam,1,1.0,0.0,1.0,0.0
16308,hidrandenitis,1,1.0,0.0,1.0,0.0
16311,post partum breast pain/c-section pain,1,1.0,0.0,1.0,0.0
16312,jaw swelling/tooth abscess,1,1.0,0.0,1.0,0.0
16316,s/p unwitnessed sz,1,1.0,0.0,1.0,0.0
16318,finger lac yesterday,1,1.0,0.0,1.0,0.0
16319,l hand lac,1,1.0,0.0,1.0,0.0
16321,s/p fall knee pain,1,1.0,0.0,1.0,0.0
16324,? reaction to meds,1,1.0,0.0,1.0,0.0
16326,right metacarpal fracture,1,1.0,0.0,1.0,0.0
16327,"stye,conjunctivitis?",1,1.0,0.0,1.0,0.0
16328,throat injury,1,1.0,0.0,1.0,0.0
16329,aggresive behavior,1,1.0,0.0,1.0,0.0
16330,retained fb,1,1.0,0.0,1.0,0.0
16334,"ili,ear pain",1,1.0,0.0,1.0,0.0
16336,breast pain and swelling,1,1.0,0.0,1.0,0.0
16338,anxiety/situational crisis?si,1,1.0,0.0,1.0,0.0
16340,s/p fall - r arm injury,1,1.0,0.0,1.0,0.0
16341,tongue ecchymosis,1,1.0,0.0,1.0,0.0
16343,cholecystectomy tube eval,1,1.0,0.0,1.0,0.0
16344,r/o extraperitoneal hemorrhage,1,1.0,0.0,1.0,0.0
16346,dizzy & vomiting,1,1.0,0.0,1.0,0.0
16347,chest pain/anxiety,1,1.0,0.0,1.0,0.0
16348,freq urination,1,1.0,0.0,1.0,0.0
16350,l eye discomfort,1,1.0,0.0,1.0,0.0
16353,h/a/ stiff neck / fever,1,1.0,0.0,1.0,0.0
16354,reqs eval,1,1.0,0.0,1.0,0.0
16359,"sob,",1,1.0,0.0,1.0,0.0
16362,headache w/ memory loss,1,1.0,0.0,1.0,0.0
16363,?injection site cellulitis,1,1.0,0.0,1.0,0.0
16365,drain problem,1,1.0,0.0,1.0,0.0
16367,thrombosed hemorrhoid,1,1.0,0.0,1.0,0.0
16369,l orbit swelling,1,1.0,0.0,1.0,0.0
16371,right lower quad pain,1,1.0,0.0,1.0,0.0
16372,etoh/chest pain,1,1.0,0.0,1.0,0.0
16373,"vomiting,h/a/cp",1,1.0,0.0,1.0,0.0
16374,dizziness/ facial/arm heaviness,1,1.0,0.0,1.0,0.0
16375,nonfunctioning hd cath,1,1.0,0.0,1.0,0.0
16378,back pressure,1,1.0,0.0,1.0,0.0
16379,crepitus in neck,1,1.0,0.0,1.0,0.0
16380,"r knee pain,on ___",1,1.0,0.0,1.0,0.0
16381,basilar aneurysm,1,1.0,0.0,1.0,0.0
16382,laceration above right eye,1,1.0,0.0,1.0,0.0
16383,lethargic/ sinus congestion,1,1.0,0.0,1.0,0.0
16384,s/p mvc left toes numb,1,1.0,0.0,1.0,0.0
16385,cellulitis rt. thigh,1,1.0,0.0,1.0,0.0
16386,l foot swelling/redness,1,1.0,0.0,1.0,0.0
16387,back pain/burning post op,1,1.0,0.0,1.0,0.0
16388,l foot swelling ,1,1.0,0.0,1.0,0.0
16389,___ removal from head,1,1.0,0.0,1.0,0.0
16390,dialysis catheter,1,1.0,0.0,1.0,0.0
16392,disoriented/etoh,1,1.0,0.0,1.0,0.0
16394,r/o csf leak,1,1.0,0.0,1.0,0.0
16395,l facial infection,1,1.0,0.0,1.0,0.0
16397,h/a  x 2 months,1,1.0,0.0,1.0,0.0
16399,throat and ear pain,1,1.0,0.0,1.0,0.0
16401,left calf pain and swelling,1,1.0,0.0,1.0,0.0
16402,5 mm  kidney  stone,1,1.0,0.0,1.0,0.0
16403,tick on leg,1,1.0,0.0,1.0,0.0
16408,left leg wound,1,1.0,0.0,1.0,0.0
16410,hemmoid pain,1,1.0,0.0,1.0,0.0
16415,l ear  pain,1,1.0,0.0,1.0,0.0
16416,projectile vomiting,1,1.0,0.0,1.0,0.0
16417,periauricular swelling,1,1.0,0.0,1.0,0.0
16418,skin infection?,1,1.0,0.0,1.0,0.0
16419,l face pain s/p mvc,1,1.0,0.0,1.0,0.0
16420,b/l hand pain,1,1.0,0.0,1.0,0.0
16422,infection/nose,1,1.0,0.0,1.0,0.0
16426,g tube bleeding,1,1.0,0.0,1.0,0.0
16428,sob chest tight,1,1.0,0.0,1.0,0.0
16429,drain check,1,1.0,0.0,1.0,0.0
16430,irreg heartrate,1,1.0,0.0,1.0,0.0
16431,cp/requesting detox,1,1.0,0.0,1.0,0.0
16432,off balance /slow speech,1,1.0,0.0,1.0,0.0
16437,?back pain,1,1.0,0.0,1.0,0.0
16438,requests rx,1,1.0,0.0,1.0,0.0
16440,lle abscess,1,1.0,0.0,1.0,0.0
16441,etoh/feels hot,1,1.0,0.0,1.0,0.0
16442,l hand/wrist,1,1.0,0.0,1.0,0.0
16443,left 5th digit dislocation,1,1.0,0.0,1.0,0.0
16445,"cp,back pain",1,1.0,0.0,1.0,0.0
16447,need rx,1,1.0,0.0,1.0,0.0
16449,weakness left leg,1,1.0,0.0,1.0,0.0
16450,cracked tooth,1,1.0,0.0,1.0,0.0
16451,left wrist lacerations,1,1.0,0.0,1.0,0.0
16453,swallowed piercing,1,1.0,0.0,1.0,0.0
16454,preg/htn,1,1.0,0.0,1.0,0.0
16460,fels  dehydrated,1,1.0,0.0,1.0,0.0
16461,toe pain/foot pain,1,1.0,0.0,1.0,0.0
16463,l deltoid redness/pain,1,1.0,0.0,1.0,0.0
16465,?pep,1,1.0,0.0,1.0,0.0
16466,od fb,1,1.0,0.0,1.0,0.0
16467,left lower extremity injury,1,1.0,0.0,1.0,0.0
16469,",myalgias",1,1.0,0.0,1.0,0.0
16470,call back for td,1,1.0,0.0,1.0,0.0
16471,fever s/p bx,1,1.0,0.0,1.0,0.0
16475,infected l great toe ,1,1.0,0.0,1.0,0.0
16476,hand trembling,1,1.0,0.0,1.0,0.0
16478,colostomy eval,1,1.0,0.0,1.0,0.0
16480,lac rt. ankle,1,1.0,0.0,1.0,0.0
16482,eye eval ,1,1.0,0.0,1.0,0.0
16483,dry skin lids sore,1,1.0,0.0,1.0,0.0
16484,"""light headed""",1,1.0,0.0,1.0,0.0
16485,s/p mechanical fall right arm lac,1,1.0,0.0,1.0,0.0
16486,elevated dilantin level,1,1.0,0.0,1.0,0.0
16487,spasm,1,1.0,0.0,1.0,0.0
16489,abd/back/penile pain,1,1.0,0.0,1.0,0.0
16492,bil foot  pain,1,1.0,0.0,1.0,0.0
16493,left eye pain/erythemia,1,1.0,0.0,1.0,0.0
16495,abnormal heart rate,1,1.0,0.0,1.0,0.0
16498,r/o pid,1,1.0,0.0,1.0,0.0
16499,l   arm numbness,1,1.0,0.0,1.0,0.0
16500,tingling bilat' hands,1,1.0,0.0,1.0,0.0
16501,increase sob,1,1.0,0.0,1.0,0.0
16503,r eye flash/itch,1,1.0,0.0,1.0,0.0
16504,sore throat/ bil. ear pain,1,1.0,0.0,1.0,0.0
16505,etoh detox/headache,1,1.0,0.0,1.0,0.0
16511,portacath check,1,1.0,0.0,1.0,0.0
16513,ha/hearing loss,1,1.0,0.0,1.0,0.0
16514,s/p snowboard accident,1,1.0,0.0,1.0,0.0
16516,cp/rib pain,1,1.0,0.0,1.0,0.0
16517,fb to left ear,1,1.0,0.0,1.0,0.0
16519,abd pain +preg,1,1.0,0.0,1.0,0.0
16520,twisted ankle,1,1.0,0.0,1.0,0.0
16521,skin burn/abd,1,1.0,0.0,1.0,0.0
16522,left flank/left hip pain,1,1.0,0.0,1.0,0.0
16523,bleeding picc,1,1.0,0.0,1.0,0.0
16524,l shoulder pain s/p fall,1,1.0,0.0,1.0,0.0
16525,rt. sgoulder inj,1,1.0,0.0,1.0,0.0
16526,si andchest pain (cardiac features),1,1.0,0.0,1.0,0.0
16527,requesting valium,1,1.0,0.0,1.0,0.0
16530,found in w/c,1,1.0,0.0,1.0,0.0
16531,somnulent  at ct scan waiting room,1,1.0,0.0,1.0,0.0
16532,cp/ groin pain,1,1.0,0.0,1.0,0.0
16533,ha/dizzy/abd pain,1,1.0,0.0,1.0,0.0
16535,sob and chest pressure,1,1.0,0.0,1.0,0.0
16536,urinary burning/sweats,1,1.0,0.0,1.0,0.0
16539,micturition,1,1.0,0.0,1.0,0.0
16541,right eye blurred vision/trauma,1,1.0,0.0,1.0,0.0
16542,methadone and heroin ingestion,1,1.0,0.0,1.0,0.0
16543,overhelmed,1,1.0,0.0,1.0,0.0
16544,sleep disturbances,1,1.0,0.0,1.0,0.0
16545,s/p fall /head lac,1,1.0,0.0,1.0,0.0
16551,l scapula area pain,1,1.0,0.0,1.0,0.0
16552,h/a fatigue,1,1.0,0.0,1.0,0.0
16553,left 2nd digit paranychia,1,1.0,0.0,1.0,0.0
16554,l mouth swelling,1,1.0,0.0,1.0,0.0
16556,lump/breast,1,1.0,0.0,1.0,0.0
16557,g-tube blockage,1,1.0,0.0,1.0,0.0
16558,right le dvt,1,1.0,0.0,1.0,0.0
16564,___ - hypoglycemia,1,1.0,0.0,1.0,0.0
16565,thirsty/voiding alot,1,1.0,0.0,1.0,0.0
16566,knee/neck pain-s/p mvc,1,1.0,0.0,1.0,0.0
16567,l buttocks pain/bil feet swelling,1,1.0,0.0,1.0,0.0
16569,bleeding from picc line,1,1.0,0.0,1.0,0.0
16571,n/v/blk stool,1,1.0,0.0,1.0,0.0
16573,motoped accident,1,1.0,0.0,1.0,0.0
16574,bilateral knee pain/swelling,1,1.0,0.0,1.0,0.0
16576,needs picc line,1,1.0,0.0,1.0,0.0
16577,l finger infection,1,1.0,0.0,1.0,0.0
16579,left groin hematoma s/p ablation,1,1.0,0.0,1.0,0.0
16580,"dizzy.nausea,chest disc",1,1.0,0.0,1.0,0.0
16581,___ and skin irritation,1,1.0,0.0,1.0,0.0
16582,hip/thigh pain,1,1.0,0.0,1.0,0.0
16585,right head swelling,1,1.0,0.0,1.0,0.0
16587,dislocated hip,1,1.0,0.0,1.0,0.0
16588,s/p facial assault,1,1.0,0.0,1.0,0.0
16589,"""swollen uvula""",1,1.0,0.0,1.0,0.0
16590,face/head pain,1,1.0,0.0,1.0,0.0
16591,dizzy with n/v,1,1.0,0.0,1.0,0.0
16593,finger clubbing,1,1.0,0.0,1.0,0.0
16594,knees popping,1,1.0,0.0,1.0,0.0
16595,vaginal and rectal spasms,1,1.0,0.0,1.0,0.0
16596,right back,1,1.0,0.0,1.0,0.0
16598,peg tube removed,1,1.0,0.0,1.0,0.0
16599,cough /rib  pain,1,1.0,0.0,1.0,0.0
16600,leg pain/back pain,1,1.0,0.0,1.0,0.0
16602,abd  pain s/p colonoscopy,1,1.0,0.0,1.0,0.0
16603,fall left hand inj,1,1.0,0.0,1.0,0.0
16604,leg pain and swelling,1,1.0,0.0,1.0,0.0
16605,right thrid digit infection,1,1.0,0.0,1.0,0.0
16607,? jaw fx,1,1.0,0.0,1.0,0.0
16608,follow up ultrasound,1,1.0,0.0,1.0,0.0
16609,r flank  kidney stone,1,1.0,0.0,1.0,0.0
16610,left third digit laceration,1,1.0,0.0,1.0,0.0
16611,s/p fall left foot/knee inj,1,1.0,0.0,1.0,0.0
16612,dizziness x 2 weeks,1,1.0,0.0,1.0,0.0
16615,unresponsive on toilet,1,1.0,0.0,1.0,0.0
16616,?cast too tight,1,1.0,0.0,1.0,0.0
16617,cast issues,1,1.0,0.0,1.0,0.0
16619,pain s/p catheter,1,1.0,0.0,1.0,0.0
16621,h/a/htn,1,1.0,0.0,1.0,0.0
16624,l finger crush injury,1,1.0,0.0,1.0,0.0
16626,painful rt.shoulder,1,1.0,0.0,1.0,0.0
16627,a fib w rvr,1,1.0,0.0,1.0,0.0
16630,dislodged ng tube,1,1.0,0.0,1.0,0.0
16631,?r hip necrosis,1,1.0,0.0,1.0,0.0
16632,feeling stressed,1,1.0,0.0,1.0,0.0
16633, post op epistaxis,1,1.0,0.0,1.0,0.0
16634,req eval/fsbs check,1,1.0,0.0,1.0,0.0
16636,s/p syncope x 4,1,1.0,0.0,1.0,0.0
16637,___ - n/v,1,1.0,0.0,1.0,0.0
16639,urin incont,1,1.0,0.0,1.0,0.0
16640,swelling s/p lipoma removal ,1,1.0,0.0,1.0,0.0
16641,and shoulder pain,1,1.0,0.0,1.0,0.0
16643,orbital floor fracture,1,1.0,0.0,1.0,0.0
16645,r leg pain/burn,1,1.0,0.0,1.0,0.0
16648,woozy/weak,1,1.0,0.0,1.0,0.0
16649,"fall,",1,1.0,0.0,1.0,0.0
16653,work related,1,1.0,0.0,1.0,0.0
16654,lt ankle injury,1,1.0,0.0,1.0,0.0
16655,abscess right breast,1,1.0,0.0,1.0,0.0
16656,mvc/shoulder pain,1,1.0,0.0,1.0,0.0
16657,pain r eye,1,1.0,0.0,1.0,0.0
16662,ili-chemo,1,1.0,0.0,1.0,0.0
16666,c/p  etoh,1,1.0,0.0,1.0,0.0
16668,eu critical ,1,1.0,0.0,1.0,0.0
16671,l ear foreign body,1,1.0,0.0,1.0,0.0
16672,pins and needles lle,1,1.0,0.0,1.0,0.0
16674,r finger discoloration,1,1.0,0.0,1.0,0.0
16675,back pain/knee pain,1,1.0,0.0,1.0,0.0
16676,feeling peculiar,1,1.0,0.0,1.0,0.0
16678,shoulder clavicle pain,1,1.0,0.0,1.0,0.0
16679,ha x 1.5 weeks,1,1.0,0.0,1.0,0.0
16680,vomiting etoh,1,1.0,0.0,1.0,0.0
16682,r hand/wrist pain,1,1.0,0.0,1.0,0.0
16683,eye erythemic,1,1.0,0.0,1.0,0.0
16684,right knee incision redness,1,1.0,0.0,1.0,0.0
16685,diarrhea/dehydrated,1,1.0,0.0,1.0,0.0
16686,splinter l thumb,1,1.0,0.0,1.0,0.0
16688,vomitting abd pain,1,1.0,0.0,1.0,0.0
16690,laceration above eye,1,1.0,0.0,1.0,0.0
16691,left elbow ecchymosis,1,1.0,0.0,1.0,0.0
16693,lump in groin,1,1.0,0.0,1.0,0.0
16697,questions passed out,1,1.0,0.0,1.0,0.0
16698,r/o mastitis,1,1.0,0.0,1.0,0.0
16699,i'm hemorrhaging',1,1.0,0.0,1.0,0.0
16700,left lateral thigh,1,1.0,0.0,1.0,0.0
16701,"lightheaded,racing heartbeat",1,1.0,0.0,1.0,0.0
16702,throat pain/dry eye,1,1.0,0.0,1.0,0.0
16703,bilateral arm tingling,1,1.0,0.0,1.0,0.0
16707,n/v/d - bleeding,1,1.0,0.0,1.0,0.0
16708,bilat. foot pain,1,1.0,0.0,1.0,0.0
16709,s/p fall with left leg pain,1,1.0,0.0,1.0,0.0
16710,nausea abdominal pain,1,1.0,0.0,1.0,0.0
16711,humerus fx left,1,1.0,0.0,1.0,0.0
16713,bilat leg and arm heaviness,1,1.0,0.0,1.0,0.0
16714,headache/neck pain s/p mvc,1,1.0,0.0,1.0,0.0
16721,head strke,1,1.0,0.0,1.0,0.0
16722,obstructing stone-call back,1,1.0,0.0,1.0,0.0
16725,throat pain/?fb,1,1.0,0.0,1.0,0.0
16726,s/p rollerblade accident,1,1.0,0.0,1.0,0.0
16727,leaking pleurex cath,1,1.0,0.0,1.0,0.0
16731,infected l index finger,1,1.0,0.0,1.0,0.0
16733,l lateral neck pain/dizziness,1,1.0,0.0,1.0,0.0
16734,l wrist deformity s/p fall,1,1.0,0.0,1.0,0.0
16735,bilateral pedal edema,1,1.0,0.0,1.0,0.0
16736,change in drain o/p,1,1.0,0.0,1.0,0.0
16738,cough/uri,1,1.0,0.0,1.0,0.0
