,index,total,home_count,admit_count,home_pp,admit_pp
13762,weak /incisional pain/cp ,1,0.0,1.0,0.0,1.0
13763,inc of stool,1,1.0,0.0,1.0,0.0
13764,pneumonia /abd pain,1,0.0,1.0,0.0,1.0
13765,worsening anorexia,1,0.0,1.0,0.0,1.0
13766,constipation/vomiting,1,1.0,0.0,1.0,0.0
13767,combative/aggressive,1,1.0,0.0,1.0,0.0
13768,"tremours,fever",1,1.0,0.0,1.0,0.0
13769,confusion on taking meds,1,1.0,0.0,1.0,0.0
13770,s/o stemi,1,0.0,1.0,0.0,1.0
13771,afib new onset /cp,1,1.0,0.0,1.0,0.0
13772,congestion/sore throat,1,1.0,0.0,1.0,0.0
13773,?abd cyst,1,0.0,1.0,0.0,1.0
13774,chills/rigors,1,1.0,0.0,1.0,0.0
13775,o.d.  psych eval,1,1.0,0.0,1.0,0.0
13776,lacs to arm,1,1.0,0.0,1.0,0.0
13777,miscarrage,1,1.0,0.0,1.0,0.0
13778,eye droop/sneeze,1,1.0,0.0,1.0,0.0
13779,"""blood infection""",1,0.0,1.0,0.0,1.0
13780,s/p unresponsive with low bs,1,1.0,0.0,1.0,0.0
13781,puncture wound left foot,1,1.0,0.0,1.0,0.0
13782,flank pain bilateral,1,1.0,0.0,1.0,0.0
13783,lost use of arm,1,0.0,1.0,0.0,1.0
13784,cp/toe pain,1,1.0,0.0,1.0,0.0
13785,fall witnessed,1,0.0,1.0,0.0,1.0
13786,unable to get to hd,1,1.0,0.0,1.0,0.0
13787,admit etoh,1,1.0,0.0,1.0,0.0
13788,fem line displacement,1,1.0,0.0,1.0,0.0
13789,not taking psych meds,1,1.0,0.0,1.0,0.0
13790,left arm pain and numbness,1,1.0,0.0,1.0,0.0
13791,request std check,1,1.0,0.0,1.0,0.0
13792,general fatigue,1,0.0,1.0,0.0,1.0
13793,nausea/gas,1,1.0,0.0,1.0,0.0
13794,?unstable angina,1,0.0,1.0,0.0,1.0
13795,knee and ankle injury,1,1.0,0.0,1.0,0.0
13796,neck/shoulder,1,1.0,0.0,1.0,0.0
13797,ob eval,1,1.0,0.0,1.0,0.0
13798,n/v/lethargy,1,0.0,1.0,0.0,1.0
13799,l temporal pain,1,1.0,0.0,1.0,0.0
13800,swollen l leg and r arm,1,1.0,0.0,1.0,0.0
13801,right shin bruise,1,1.0,0.0,1.0,0.0
13802,confusion/off balance,1,0.0,1.0,0.0,1.0
13803,anorexia/hypotension,1,1.0,0.0,1.0,0.0
13804,abnormal ct ,1,0.0,1.0,0.0,1.0
13805,n/v bradycardia resolved,1,0.0,1.0,0.0,1.0
13806,l 5th digit pain/swelling,1,1.0,0.0,1.0,0.0
13807,adderall use,1,1.0,0.0,1.0,0.0
13808,cp/sob/left arm pain,1,1.0,0.0,1.0,0.0
13809,visual changes s/p cataract surg,1,1.0,0.0,1.0,0.0
13810,?n/v,1,1.0,0.0,1.0,0.0
13811,cp after chemo,1,0.0,1.0,0.0,1.0
13812,left knee laceration,1,1.0,0.0,1.0,0.0
13813,substance misuse/intoxication/laceration s/p assault,1,1.0,0.0,1.0,0.0
13814,h/a photophobia ,1,1.0,0.0,1.0,0.0
13815,s/p train accident,1,0.0,1.0,0.0,1.0
13816,palipations,1,1.0,0.0,1.0,0.0
13817,nausea/syncope,1,1.0,0.0,1.0,0.0
13818,l carotid dissection,1,0.0,1.0,0.0,1.0
13819,ha/foot pain,1,1.0,0.0,1.0,0.0
13820,dialysis catheter removal,1,1.0,0.0,1.0,0.0
13821,visual changes/left eye drooping,1,1.0,0.0,1.0,0.0
13822,auditory halluciantions,1,0.0,1.0,0.0,1.0
13823,tremors right arm,1,0.0,1.0,0.0,1.0
13824,restless body,1,1.0,0.0,1.0,0.0
13825,no fetal movement x 4 hours,1,0.0,1.0,0.0,1.0
13826,nephrostomy blocked,1,1.0,0.0,1.0,0.0
13827,eval mrsa,1,1.0,0.0,1.0,0.0
13828,ili and dysuria,1,1.0,0.0,1.0,0.0
13829,numbness/tingling of arms,1,1.0,0.0,1.0,0.0
13830,altered mental status/ fever,1,0.0,1.0,0.0,1.0
13831,urinary irritation,1,1.0,0.0,1.0,0.0
13832,? mania/paranoid ,1,0.0,1.0,0.0,1.0
13833,left shoulder pain.,1,1.0,0.0,1.0,0.0
13834,difficulty swallowing tx,1,0.0,1.0,0.0,1.0
13835,jp drain falling out,1,1.0,0.0,1.0,0.0
13836,aspiration pna,1,0.0,1.0,0.0,1.0
13837,saddle anesthesia/back pain,1,0.0,1.0,0.0,1.0
13838,renal obstruction,1,0.0,1.0,0.0,1.0
13839,elevated wbc increased right leg pain,1,0.0,1.0,0.0,1.0
13840,right side numbness resolved,1,0.0,1.0,0.0,1.0
13841,n/v/fever/neutropenic,1,0.0,1.0,0.0,1.0
13842,struck by falling clock,1,1.0,0.0,1.0,0.0
13843,int fever,1,0.0,1.0,0.0,1.0
13844,vomiting /dizzy ,1,1.0,0.0,1.0,0.0
13845,?heart block,1,0.0,1.0,0.0,1.0
13846,l arterial thrombus,1,0.0,1.0,0.0,1.0
13847,needs peritoneal dialysis,1,0.0,1.0,0.0,1.0
13848,bilat hand injuries,1,1.0,0.0,1.0,0.0
13849,pd catheter leaking,1,1.0,0.0,1.0,0.0
13850,marijuana ingestion,1,1.0,0.0,1.0,0.0
13851,weakness/coffee ground emesis/dark stools,1,0.0,1.0,0.0,1.0
13852,withdrawel seizure/detox,1,0.0,1.0,0.0,1.0
13853,r eye visual loss,1,1.0,0.0,1.0,0.0
13854,l>r knee pain,1,1.0,0.0,1.0,0.0
13855,foot/leg pain,1,1.0,0.0,1.0,0.0
13856,cough/ ? hemoptasis,1,1.0,0.0,1.0,0.0
13857,sleepy d/t pain meds,1,0.0,1.0,0.0,1.0
13858,jaw pressure/unwell,1,0.0,1.0,0.0,1.0
13859,? seizure activity.,1,0.0,1.0,0.0,1.0
13860,requesting hiv testing,1,1.0,0.0,1.0,0.0
13861,right wrist pain/erythema,1,1.0,0.0,1.0,0.0
13862,h/a x 5 days,1,0.0,1.0,0.0,1.0
13863,?withdrawel from ___,1,0.0,1.0,0.0,1.0
13864,r/o sa,1,1.0,0.0,1.0,0.0
13865,epigastric pain/gallstones,1,0.0,1.0,0.0,1.0
13866,heavy etoh,1,1.0,0.0,1.0,0.0
13867,r leg pain/sent for admit,1,0.0,1.0,0.0,1.0
13868,feeling scared,1,1.0,0.0,1.0,0.0
13869,increased lbp,1,0.0,1.0,0.0,1.0
13870,tooth filling eval,1,1.0,0.0,1.0,0.0
13871,heroin detox,1,0.0,1.0,0.0,1.0
13872,med noncomplliant,1,0.0,1.0,0.0,1.0
13873,left leg swelling/abnormal labs,1,0.0,1.0,0.0,1.0
13874,l wrist pain s/p fall,1,1.0,0.0,1.0,0.0
13875,right hamstring pain,1,1.0,0.0,1.0,0.0
13876,intermittant palps,1,1.0,0.0,1.0,0.0
13877,unintentional coumadin od,1,1.0,0.0,1.0,0.0
13878,cp/chills,1,1.0,0.0,1.0,0.0
13879,bil calf  pain,1,1.0,0.0,1.0,0.0
13880,dizzziness,1,1.0,0.0,1.0,0.0
13881,cp/altered mental status,1,0.0,1.0,0.0,1.0
13882,fever/right flank pain,1,1.0,0.0,1.0,0.0
13883,athletes foot,1,1.0,0.0,1.0,0.0
13884,left lumbar pain,1,1.0,0.0,1.0,0.0
13885,v -tach,1,0.0,1.0,0.0,1.0
13886,left hip deformity,1,0.0,1.0,0.0,1.0
13887,continued neck pain,1,1.0,0.0,1.0,0.0
13888,gi perforation,1,0.0,1.0,0.0,1.0
13889,facial  droop,1,1.0,0.0,1.0,0.0
13890,not liking his mattress,1,1.0,0.0,1.0,0.0
13891,esoph f/b,1,1.0,0.0,1.0,0.0
13892,g tube site pain,1,0.0,1.0,0.0,1.0
13893,burn to right ear,1,1.0,0.0,1.0,0.0
13894,dizzy/headache/stiff neck,1,1.0,0.0,1.0,0.0
13895,skull fx-intubated,1,0.0,1.0,0.0,1.0
13896,5th digit swelling,1,1.0,0.0,1.0,0.0
13897,back issues,1,0.0,1.0,0.0,1.0
13898,face twitching,1,1.0,0.0,1.0,0.0
13899,abdominal wall strain,1,1.0,0.0,1.0,0.0
13900,dizzy/ataxia,1,1.0,0.0,1.0,0.0
13901,mc vs. auto,1,0.0,1.0,0.0,1.0
13902,sob resolved,1,0.0,1.0,0.0,1.0
13903,possible head bleed,1,0.0,1.0,0.0,1.0
13904,left arm pain swelling,1,1.0,0.0,1.0,0.0
13905,r tma infection,1,0.0,1.0,0.0,1.0
13906,?right arm infection,1,1.0,0.0,1.0,0.0
13907,"pregnant ,nausea",1,1.0,0.0,1.0,0.0
13908,l eye redness and swelling,1,0.0,1.0,0.0,1.0
13909,sob s/p cp,1,0.0,1.0,0.0,1.0
13910,episatric,1,0.0,1.0,0.0,1.0
13911,unable to sleep/st,1,1.0,0.0,1.0,0.0
13912,lac lue,1,1.0,0.0,1.0,0.0
13913,sinusitis re-eval,1,1.0,0.0,1.0,0.0
13914,unwitnessed fall shoulder pain,1,1.0,0.0,1.0,0.0
13915,pain and burning in back ,1,0.0,1.0,0.0,1.0
13916,scabbies,1,1.0,0.0,1.0,0.0
13917,left neck and arm pain,1,1.0,0.0,1.0,0.0
13918,red swollen knee,1,1.0,0.0,1.0,0.0
13919,right shin abrasion,1,1.0,0.0,1.0,0.0
13920,high tsh,1,0.0,1.0,0.0,1.0
13921,dizzy x 3 weeks,1,0.0,1.0,0.0,1.0
13922,dizzy..,1,0.0,1.0,0.0,1.0
13923,left side pain--abn cxr,1,1.0,0.0,1.0,0.0
13924,back ache,1,1.0,0.0,1.0,0.0
13925,found down/altered ms,1,1.0,0.0,1.0,0.0
13926,sti screening,1,1.0,0.0,1.0,0.0
13927,umbilicus leaking,1,1.0,0.0,1.0,0.0
13928,wound  drainage,1,0.0,1.0,0.0,1.0
13929,s/p?hypoxia,1,0.0,1.0,0.0,1.0
13930,ngt dislodged,1,1.0,0.0,1.0,0.0
13931,l eye lid swelling,1,1.0,0.0,1.0,0.0
13932,left thumb and index finger numbness,1,1.0,0.0,1.0,0.0
13933,dizziness falling,1,0.0,1.0,0.0,1.0
13934,"diarrhea,n/v",1,1.0,0.0,1.0,0.0
13935,dizziness/body pain,1,1.0,0.0,1.0,0.0
13936,r grip wk,1,0.0,1.0,0.0,1.0
13937,c/p r/o p.e,1,0.0,1.0,0.0,1.0
13938,jump off train,1,1.0,0.0,1.0,0.0
13939,lt.shoulder pain,1,1.0,0.0,1.0,0.0
13940,aspiration  pneumonia,1,0.0,1.0,0.0,1.0
13941,l leg/foot pain,1,1.0,0.0,1.0,0.0
13942,pnx/chf,1,0.0,1.0,0.0,1.0
13943,fall/? syncope,1,1.0,0.0,1.0,0.0
13944,fever/low bp,1,0.0,1.0,0.0,1.0
13945,with abd pain,1,1.0,0.0,1.0,0.0
13946,overdose/intubated transfer,1,0.0,1.0,0.0,1.0
13947,being gassed and probed,1,0.0,1.0,0.0,1.0
13948,relapse,1,1.0,0.0,1.0,0.0
13949,rt foot pain edema,1,0.0,1.0,0.0,1.0
13950,l calf swellling,1,0.0,1.0,0.0,1.0
13951,itching scalp post hair dyeing,1,1.0,0.0,1.0,0.0
13952,blood in right eye,1,1.0,0.0,1.0,0.0
13953,expressive  aphasia,1,0.0,1.0,0.0,1.0
13954,bleeding gum,1,1.0,0.0,1.0,0.0
13955,visual changes/right sided numbness,1,0.0,1.0,0.0,1.0
13956,right pinky lac,1,1.0,0.0,1.0,0.0
13957,post op/back pain,1,0.0,1.0,0.0,1.0
13958,right sided face pain,1,0.0,1.0,0.0,1.0
13959,bi pap,1,0.0,1.0,0.0,1.0
13960,abcess l chin,1,1.0,0.0,1.0,0.0
13961,leg and hand cramping,1,0.0,1.0,0.0,1.0
13962,lesion to thigh,1,1.0,0.0,1.0,0.0
13963,motorscooter accident,1,1.0,0.0,1.0,0.0
13964,air under diaphragm/abnomal xray,1,1.0,0.0,1.0,0.0
13965,diarrhea/lethargy,1,0.0,1.0,0.0,1.0
13966,code,1,0.0,1.0,0.0,1.0
13967,"vomiting,diarrhea ",1,0.0,1.0,0.0,1.0
13968,? lower extremity swelling,1,1.0,0.0,1.0,0.0
13969,bicycle   accident,1,1.0,0.0,1.0,0.0
13970,med aspiration,1,1.0,0.0,1.0,0.0
13971,ffels unwell,1,1.0,0.0,1.0,0.0
13972,"fever,earaches",1,1.0,0.0,1.0,0.0
13973,ruq pain/pregnant,1,0.0,1.0,0.0,1.0
13974,gsw left foot,1,1.0,0.0,1.0,0.0
13975,dypnea/cp,1,1.0,0.0,1.0,0.0
13976,si   ingestion,1,1.0,0.0,1.0,0.0
13977,l  wrist  pain,1,1.0,0.0,1.0,0.0
13978,"nausea,malaise",1,0.0,1.0,0.0,1.0
13979,r/o  dvt,1,0.0,1.0,0.0,1.0
13980,r/o cellulitus,1,1.0,0.0,1.0,0.0
13981,s/p syncope x 5,1,1.0,0.0,1.0,0.0
13982,abd pain/vb +pregnant,1,1.0,0.0,1.0,0.0
13983,fall/facial droop,1,0.0,1.0,0.0,1.0
13984,left foot swelling/pain/redness,1,0.0,1.0,0.0,1.0
13985,dizziness/doe,1,0.0,1.0,0.0,1.0
13986,s/p fall/ nausea,1,1.0,0.0,1.0,0.0
13987,thrombosed hemmorrhoid,1,1.0,0.0,1.0,0.0
13988,mental status changes s/p fall,1,0.0,1.0,0.0,1.0
13989,r/o svt,1,1.0,0.0,1.0,0.0
13990,visiting,1,1.0,0.0,1.0,0.0
13991,cp with exertion,1,1.0,0.0,1.0,0.0
13992,self-inflicted lac,1,0.0,1.0,0.0,1.0
13993,left 5th digit injury,1,1.0,0.0,1.0,0.0
13994,numb in left arm,1,0.0,1.0,0.0,1.0
13995,"""cyst""",1,0.0,1.0,0.0,1.0
13996,atraumatic l wrist pain,1,1.0,0.0,1.0,0.0
13997,left femoral neck fx,1,0.0,1.0,0.0,1.0
13998,fistular eval,1,0.0,1.0,0.0,1.0
13999,cp for 10 yrs,1,1.0,0.0,1.0,0.0
14000,feels anxious/etoh withdrawal,1,1.0,0.0,1.0,0.0
14001,fatigue and decreased appetite,1,1.0,0.0,1.0,0.0
14002,bradycardic/l side weakness,1,0.0,1.0,0.0,1.0
14003,arm numbness resolved,1,1.0,0.0,1.0,0.0
14004,right ear pain/ringing,1,1.0,0.0,1.0,0.0
14005,car vs scooter,1,1.0,0.0,1.0,0.0
14006,? angina ,1,0.0,1.0,0.0,1.0
14007,malfunction device,1,1.0,0.0,1.0,0.0
14008,optic neuritis flare,1,0.0,1.0,0.0,1.0
14009,cholelangitis,1,0.0,1.0,0.0,1.0
14010,copd/ili,1,0.0,1.0,0.0,1.0
14011,l leg  swelling,1,1.0,0.0,1.0,0.0
14012,rt.little toe inj,1,1.0,0.0,1.0,0.0
14013,stiff neck s/p mvc,1,1.0,0.0,1.0,0.0
14014,f/u l axillary  abscess,1,1.0,0.0,1.0,0.0
14015,sob & shoulder pain,1,0.0,1.0,0.0,1.0
14016,left axilla redness/itching,1,1.0,0.0,1.0,0.0
14017,hyperglycemia/falls,1,0.0,1.0,0.0,1.0
14018,abcess worse,1,1.0,0.0,1.0,0.0
14019,slip and fall witnessed,1,0.0,1.0,0.0,1.0
14020,neck pain /progressive numbness,1,0.0,1.0,0.0,1.0
14021,cva/l frontal infarct,1,0.0,1.0,0.0,1.0
14022,l abd pain n/v,1,1.0,0.0,1.0,0.0
14023,ulcer foot/leg,1,0.0,1.0,0.0,1.0
14024,car struck by bickclist,1,1.0,0.0,1.0,0.0
14025,neck swelling..,1,0.0,1.0,0.0,1.0
14026,"difficulty talking,swelling",1,0.0,1.0,0.0,1.0
14027,r/o aortic injury,1,0.0,1.0,0.0,1.0
14028,dehydration/transfer,1,0.0,1.0,0.0,1.0
14029,can't take a deep breath,1,1.0,0.0,1.0,0.0
14030,transfer blockage right hepatic vein,1,1.0,0.0,1.0,0.0
14031,abcess on back,1,1.0,0.0,1.0,0.0
14032,back pain/cough,1,1.0,0.0,1.0,0.0
14033,ch,1,0.0,1.0,0.0,1.0
14034,worsening renal function.,1,0.0,1.0,0.0,1.0
14035,s/p fall l knee pain,1,1.0,0.0,1.0,0.0
14036,sob/palpatations,1,0.0,1.0,0.0,1.0
14037,left calf redness/edema,1,0.0,1.0,0.0,1.0
14038,necrotic l second toe,1,0.0,1.0,0.0,1.0
14039,left pinky lac,1,1.0,0.0,1.0,0.0
14040,3rd digit injury,1,1.0,0.0,1.0,0.0
14041,weak legs/hyperglycemia,1,0.0,1.0,0.0,1.0
14042,eu critical/seizure,1,0.0,1.0,0.0,1.0
14043,fever and arm rash,1,1.0,0.0,1.0,0.0
14044,anxiet and depression,1,1.0,0.0,1.0,0.0
14045,"htn,anxiety",1,1.0,0.0,1.0,0.0
14046,finger ecchymosis,1,1.0,0.0,1.0,0.0
14047,nsemi,1,0.0,1.0,0.0,1.0
14048,post,1,1.0,0.0,1.0,0.0
14049,?ftt,1,1.0,0.0,1.0,0.0
14050,l subdural hemorrhage,1,0.0,1.0,0.0,1.0
14051,perianal swelling,1,1.0,0.0,1.0,0.0
14052,bilat le tremors,1,1.0,0.0,1.0,0.0
14053,abscess needs draining,1,1.0,0.0,1.0,0.0
14054,s/p fall/arm pain,1,1.0,0.0,1.0,0.0
14055,rlq pain/ nausea,1,1.0,0.0,1.0,0.0
14056,dysuria/fever,1,1.0,0.0,1.0,0.0
14057,knee/back pain,1,1.0,0.0,1.0,0.0
14058,racoon bite,1,1.0,0.0,1.0,0.0
14059,r wrist abscess,1,1.0,0.0,1.0,0.0
14060,l upper abd pain ,1,1.0,0.0,1.0,0.0
14061,blocked  foley catheter,1,1.0,0.0,1.0,0.0
14062,red itchy eyes,1,1.0,0.0,1.0,0.0
14063,no urine output in 8 hours,1,1.0,0.0,1.0,0.0
14064,dislodged jaw wire,1,1.0,0.0,1.0,0.0
14065,sob/post-op,1,0.0,1.0,0.0,1.0
14066,l arm pain/numbness,1,1.0,0.0,1.0,0.0
14067,testicular swelling/left leg pain swelling ,1,1.0,0.0,1.0,0.0
14068,r and luq pain,1,1.0,0.0,1.0,0.0
14069,ankle burn,1,1.0,0.0,1.0,0.0
14070,epistaxis after falling,1,1.0,0.0,1.0,0.0
14071,fall onto knees,1,1.0,0.0,1.0,0.0
14072,"back pain,arm eval",1,0.0,1.0,0.0,1.0
14073,groin red,1,1.0,0.0,1.0,0.0
14074,"jaundice,n,v",1,0.0,1.0,0.0,1.0
14075,right flank/abdominal pain,1,1.0,0.0,1.0,0.0
14076,?uti/unable to ambulate,1,0.0,1.0,0.0,1.0
14077,lac to r finger,1,1.0,0.0,1.0,0.0
14078,persistant sob,1,1.0,0.0,1.0,0.0
14079,re eval,1,1.0,0.0,1.0,0.0
14080,"h/a ,facial droop",1,0.0,1.0,0.0,1.0
14081,abcess armpit,1,1.0,0.0,1.0,0.0
14082,dizzy/cannot walk,1,0.0,1.0,0.0,1.0
14083,low abd cramping,1,1.0,0.0,1.0,0.0
14084,syphilis rx,1,1.0,0.0,1.0,0.0
14085,left arm/leg tingling,1,1.0,0.0,1.0,0.0
14086,uti vomiting bactrim,1,1.0,0.0,1.0,0.0
14087,swollen rt.knee,1,0.0,1.0,0.0,1.0
14088,left upper quadrant pain,1,1.0,0.0,1.0,0.0
14089,acting inappropriate ,1,1.0,0.0,1.0,0.0
14090,sinus infection/diarrhea,1,1.0,0.0,1.0,0.0
14091,r hip/thigh/buttock pain,1,1.0,0.0,1.0,0.0
14092,chang in ms,1,0.0,1.0,0.0,1.0
14093,rapid h/b,1,1.0,0.0,1.0,0.0
14094,dark brown urine,1,1.0,0.0,1.0,0.0
14095,jumped from car,1,1.0,0.0,1.0,0.0
14096,abd pain/dehydration,1,1.0,0.0,1.0,0.0
14097,s/p chemo ,1,0.0,1.0,0.0,1.0
14098,incarc hernia,1,0.0,1.0,0.0,1.0
14099,right cheek redness,1,0.0,1.0,0.0,1.0
14100,fevers & vomiting,1,1.0,0.0,1.0,0.0
14101,multiple stab wounds,1,0.0,1.0,0.0,1.0
14102,ovarian cyst transfer,1,1.0,0.0,1.0,0.0
14103,s/p fall friday,1,1.0,0.0,1.0,0.0
14104,dysu,1,1.0,0.0,1.0,0.0
14105,difficulty ambulating - admits etoh,1,1.0,0.0,1.0,0.0
14106,fever/abcess,1,0.0,1.0,0.0,1.0
14107,headbleed intubated,1,0.0,1.0,0.0,1.0
14108,suture   removal,1,1.0,0.0,1.0,0.0
14109,jtube replacement,1,0.0,1.0,0.0,1.0
14110,episode of dyspnea,1,1.0,0.0,1.0,0.0
14111,fall / back strain,1,1.0,0.0,1.0,0.0
14112,tooth pian,1,1.0,0.0,1.0,0.0
14113,abdominal pain/ vomitting,1,0.0,1.0,0.0,1.0
14114,fall/?rib injury,1,1.0,0.0,1.0,0.0
14115,abscesses,1,1.0,0.0,1.0,0.0
14116,hyperglycemia/abd pain,1,0.0,1.0,0.0,1.0
14117,pain /fever ,1,0.0,1.0,0.0,1.0
14118,^na muscle spasms,1,0.0,1.0,0.0,1.0
14119,fever /pain,1,1.0,0.0,1.0,0.0
14120,l  eye  cyst,1,1.0,0.0,1.0,0.0
14121,left sided facila swelling,1,1.0,0.0,1.0,0.0
14122,feet swelling/pain,1,0.0,1.0,0.0,1.0
14123,punched in the face,1,1.0,0.0,1.0,0.0
14124,right arm/shoulder pain,1,1.0,0.0,1.0,0.0
14125,r arm pain/sob,1,1.0,0.0,1.0,0.0
14126,n/v s/p brain biopsy,1,0.0,1.0,0.0,1.0
14127,abnormal mibi,1,0.0,1.0,0.0,1.0
14128,nausa,1,1.0,0.0,1.0,0.0
14129,eccymosis 4th digit right hand,1,1.0,0.0,1.0,0.0
14130,r side/chest pain,1,1.0,0.0,1.0,0.0
14131,?allergic rxn/lip swelling,1,1.0,0.0,1.0,0.0
14132,abd pain; left foot injury,1,1.0,0.0,1.0,0.0
14133,groin/lle swelling,1,1.0,0.0,1.0,0.0
14134,headache x10 days,1,0.0,1.0,0.0,1.0
14135,si/ hearing voices,1,1.0,0.0,1.0,0.0
14136,left arm tremulous,1,1.0,0.0,1.0,0.0
14137,sob productive cough,1,0.0,1.0,0.0,1.0
14138,auditory hallucination,1,1.0,0.0,1.0,0.0
14139,joint pain x 3 days,1,0.0,1.0,0.0,1.0
14140,l axilla swelling,1,1.0,0.0,1.0,0.0
14141,j tube displaced,1,1.0,0.0,1.0,0.0
14142,pleural catheter eval,1,1.0,0.0,1.0,0.0
14143,blocked dobhoff,1,1.0,0.0,1.0,0.0
14144,hypergycemia/ unsteady gait,1,0.0,1.0,0.0,1.0
14145,left abd  pain,1,0.0,1.0,0.0,1.0
14146,inguinal node swelling,1,0.0,1.0,0.0,1.0
14147,r  leg  pain,1,0.0,1.0,0.0,1.0
14148,inner cheek laceration,1,1.0,0.0,1.0,0.0
14149,loose stool/new cast,1,1.0,0.0,1.0,0.0
14150,back pain/hyperglycemia,1,0.0,1.0,0.0,1.0
14151,dental pain\,1,1.0,0.0,1.0,0.0
14152,ulcer,1,0.0,1.0,0.0,1.0
14153,dizzy/inability to ambulate,1,0.0,1.0,0.0,1.0
14154,testicular pain/back pain,1,1.0,0.0,1.0,0.0
14155,___/halluc,1,0.0,1.0,0.0,1.0
14156,? mastitis,1,0.0,1.0,0.0,1.0
14157,seizure eval,1,1.0,0.0,1.0,0.0
14158,scooter vs car/unresponsive,1,0.0,1.0,0.0,1.0
14159,cp with sob,1,0.0,1.0,0.0,1.0
14160,swelling to bridge of nose,1,1.0,0.0,1.0,0.0
14161,j/g tube dislodged,1,1.0,0.0,1.0,0.0
14162,rib injury,1,1.0,0.0,1.0,0.0
14163,etoh/sob,1,0.0,1.0,0.0,1.0
14164,? cauda equina,1,0.0,1.0,0.0,1.0
14165,fx right heel,1,0.0,1.0,0.0,1.0
14166,epigastric pain/flank pain,1,1.0,0.0,1.0,0.0
14167,ha/throat tight,1,1.0,0.0,1.0,0.0
14168,hand swelling/back pain,1,1.0,0.0,1.0,0.0
14169,l leg and foot swelling,1,1.0,0.0,1.0,0.0
14170,l arn swelling,1,1.0,0.0,1.0,0.0
14171,question allergic reaction,1,1.0,0.0,1.0,0.0
14172,prescription fill,1,1.0,0.0,1.0,0.0
14173,dizziness and tachycardia,1,0.0,1.0,0.0,1.0
14174,cp /palpatations,1,1.0,0.0,1.0,0.0
14175,abd pain and distention,1,0.0,1.0,0.0,1.0
14176,ha/abd pain/syncope,1,1.0,0.0,1.0,0.0
14177,? hemmorroid,1,1.0,0.0,1.0,0.0
14178,s/p dislocation,1,1.0,0.0,1.0,0.0
14179,confusional migraine,1,1.0,0.0,1.0,0.0
14180,sz/mvc,1,1.0,0.0,1.0,0.0
14181,lle wounds/redness,1,1.0,0.0,1.0,0.0
14182,? fx r arm,1,1.0,0.0,1.0,0.0
14183,s/p right leg fracture,1,1.0,0.0,1.0,0.0
14184,aura of sz,1,1.0,0.0,1.0,0.0
14185,vomit/diarrhea,1,0.0,1.0,0.0,1.0
14186,wick eval,1,1.0,0.0,1.0,0.0
14187,htn/hyperglycemia,1,1.0,0.0,1.0,0.0
14188,nausea/maliase/weakness,1,0.0,1.0,0.0,1.0
14189,dark urine/light stool,1,0.0,1.0,0.0,1.0
14190,gibleed,1,0.0,1.0,0.0,1.0
14191,ha/sob,1,1.0,0.0,1.0,0.0
14192,pink d/c,1,1.0,0.0,1.0,0.0
14193,positive ucg,1,1.0,0.0,1.0,0.0
14194,angiodema,1,0.0,1.0,0.0,1.0
14195,s/p aphasia,1,0.0,1.0,0.0,1.0
14196,mult fx,1,0.0,1.0,0.0,1.0
14197,l inner thigh pain,1,1.0,0.0,1.0,0.0
14198,arm pains,1,1.0,0.0,1.0,0.0
14199,weakness slurred speech resolved,1,0.0,1.0,0.0,1.0
14200,new mass found on pancreas,1,0.0,1.0,0.0,1.0
14201,back pain after fall,1,0.0,1.0,0.0,1.0
14202,tib fib fracture,1,0.0,1.0,0.0,1.0
14203,right foot crush injury,1,1.0,0.0,1.0,0.0
14204,left wrist pain ,1,1.0,0.0,1.0,0.0
14205,assault facial laceration,1,1.0,0.0,1.0,0.0
14206,fall  l  hip   fx,1,0.0,1.0,0.0,1.0
14207,r u q  pain,1,0.0,1.0,0.0,1.0
14208,diarhea and abd pain,1,0.0,1.0,0.0,1.0
14209,parkinson's flare,1,0.0,1.0,0.0,1.0
14210,right sided abdominal/ flank pain,1,1.0,0.0,1.0,0.0
14211,multiple co,1,1.0,0.0,1.0,0.0
14212,s/p fall to knees,1,0.0,1.0,0.0,1.0
14213,___  seizure    ___  ___       ,1,0.0,1.0,0.0,1.0
14214,poor appetite.,1,1.0,0.0,1.0,0.0
14215,back discomfort,1,1.0,0.0,1.0,0.0
14216,abdominal pain/lump,1,1.0,0.0,1.0,0.0
14217,___ - weakness,1,1.0,0.0,1.0,0.0
14218,r head pain/nausea,1,1.0,0.0,1.0,0.0
14219,ped struck by train,1,0.0,1.0,0.0,1.0
14220,r lateral neck pain,1,1.0,0.0,1.0,0.0
14221,left hand flacid,1,0.0,1.0,0.0,1.0
14222,l face body numbness,1,0.0,1.0,0.0,1.0
14223,r trimalleolar fx,1,0.0,1.0,0.0,1.0
14224,r jaw pain and swelling,1,1.0,0.0,1.0,0.0
14225,heel sore,1,0.0,1.0,0.0,1.0
14226,skin tears,1,1.0,0.0,1.0,0.0
14227,eval s/p assault,1,1.0,0.0,1.0,0.0
14228,new parietal mass,1,1.0,0.0,1.0,0.0
14229,expanding  aaa,1,0.0,1.0,0.0,1.0
14230,weak  nausea,1,1.0,0.0,1.0,0.0
14231,exertional dyspnea,1,1.0,0.0,1.0,0.0
14232,cough and chest pain,1,1.0,0.0,1.0,0.0
14233,wound eval/cellulitis,1,0.0,1.0,0.0,1.0
